Video_Id,Tittle,Description,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label,LengthComment,cleanTittle,cleanComment,countUrl,WhiteSpacenum,StopwordRatio,WorldDuplicateRatio,CountEmoji,CountNonAscii,CountUpperLetters
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,VLOGGER DADAKAN (ADIEN),"Kereennn....Fiersa besari feat Real Drum Nirvana Cover
https://youtu.be/Wp6LluVnugY",UgytaNUPdsUykxQQ4YZ4AaABAg,2020-07-18 04:37:46,0,0,spam,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,kereennnfiersa besari feat real drum nirvana cover https://youtu.be/wp6lluvnugy,1,7,0.0,0.012658227848101266,0,0,10
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,MOHAMAD KHAERUL ANAM,"https://youtu.be/bnnzUNMJgw4
ANAK MAHASISWA WAJIB NONTON . HTI",Ugz245dbvWNXmMbZOyB4AaABAg,2019-04-15 13:12:27,0,0,spam,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/bnnzunmjgw4 anak mahasiswa wajib nonton hti,1,6,0.0,0.016666666666666666,0,0,31
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ruok,"Brapa Umur Penonton setia = 

9 sampai 30 tahun = like
31 sampai 50 tahun=komen


Bantu suport yt aku ya temen temen aku ingin membahagiakan ke dua orang tua ku yang mau bantu yang iklas aja aku gak maksa kok semoga
Yang sudah suport sehat selalu amin

#Semoga Yang SupportSehatSelalu 
#NoNgemis


     Izin Promosi",UgyCHs12NZ2dFvx3VLt4AaABAg,2020-08-15 08:03:36,3,1,spam,53,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,brapa umur penonton setia 9 30 tahun like 31 50 tahunkomen bantu suport yt aku temen temen aku membahagiakan orang tua ku mau bantu iklas aja aku gak maksa kok semoga suport sehat selalu amin #semoga supportsehatselalu #nongemis izin promosi,0,52,0.13725490196078433,0.002772826302238067,0,0,14
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ecus Gaming,"Yang masih nonton bulan Agustus mana
Mampir dong ke channel ku",UgzuNt5iX51mjH0Ci9p4AaABAg,2020-08-15 13:19:41,1,0,spam,11,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,nonton bulan agustus mana mampir dong channel ku,0,10,0.2727272727272727,0.016129032258064516,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sigit Achmad,di tonton gaes https://www.youtube.com/watch?v=L8sZtikMgC8,Ugww4pf2vTX1bGvtEQJ4AaABAg,2019-04-16 01:49:52,0,0,spam,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,tonton gaes https://www.youtube.com/watch?v=l8sztikmgc8,1,3,0.25,0.017241379310344827,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ejakep 28,"Iniii nihhh.. youtuber senior...
yang betul betul kreatif dan cocok di panggil ""content creator""..
kek gini yang harusnya trending:"")..
Mengenyampingkan perdebatan soal pilpres.. mari kita apresiasi karya inii.. trendingkan!!!..
agar mereka yang content cerator sebenarnya gak tenggelam dilupakan oleh channel lain 🙏🙏🙏..
#salamdamai
buat gamers atau bukan..
tanpa memaksa like.. cuma mau mengatakan(promosi)
silahkan mampir ke channel aku 🙌
kalau cocok di subs silahkan.. kalau gak karna editan hp yg jelek gapapa...
thanks 🙌
#salamgamers",UgyhFaE6k05FRnmbphJ4AaABAg,2019-04-08 13:43:59,568,8,spam,75,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,iniii nihhh youtuber senior betul betul kreatif cocok panggil content creator kek gini harusnya trending mengenyampingkan perdebatan soal pilpres apresiasi karya inii trendingkan content cerator sebenarnya gak tenggelam dilupakan channel 🙏🙏🙏 #salamdamai buat gamers bukan memaksa like cuma mau mengatakanpromosi silahkan mampir channel aku 🙌 kalau cocok subs silahkan kalau gak karna editan hp yg jelek gapapa thanks 🙌 #salamgamers,0,74,0.16,0.0017326179298010284,5,5,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Andi Julianto,https://youtu.be/ICOdYCL0KSI,UgwCOLfO07_fu1arQX14AaABAg,2019-04-11 07:43:34,0,1,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/icodycl0ksi,1,0,0.0,0.03571428571428571,0,0,9
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,UWUU project,https://youtu.be/ozMDMkNiaLY subscribe,UgxpyohsYZXhHpxLhLR4AaABAg,2019-04-19 13:43:18,1,0,spam,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/ozmdmknialy subscribe,1,1,0.0,0.02631578947368421,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Leslar Entertainment IG,"Hamtaroo , Subscribe back, ya.",Ugzq5mUywwAwh7ZvUP54AaABAg.8teR9mcjxKj8tef0vrQjn4,2019-04-13 09:02:47,0,0,spam,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,hamtaroo subscribe back,0,4,0.25,0.038461538461538464,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,roy parta,cek this https://www.youtube.com/watch?v=cEcJquiBXqE thankyou,Ugzk7J8RjBXlrwxyUhN4AaABAg,2019-04-12 04:01:13,0,0,spam,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,cek this https://www.youtube.com/watch?v=cecjquibxqe thankyou,1,3,0.0,0.01639344262295082,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Mohammad naufal alfiansyah,https://www.youtube.com/channel/UCjMAwYGwzunNrjJQGWt2hgA,UgzboNzZWhhmYJE1YPR4AaABAg,2019-04-21 05:31:56,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://www.youtube.com/channel/ucjmawygwzunnrjjqgwt2hga,1,0,0.0,0.017857142857142856,0,0,12
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Raudhatul Jannah Tv Official,https://youtu.be/-_DBCknHt84,UgzCvYn5VzY1DG3tvMF4AaABAg,2019-04-11 15:22:13,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/-_dbcknht84,1,0,0.0,0.03571428571428571,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dunia Youtube,https://www.youtube.com/channel/UC8h6rJzdPRIEHMv9dQYuD1Q,UgwFnUtJqC3J4KOOA4t4AaABAg,2019-04-13 06:35:22,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://www.youtube.com/channel/uc8h6rjzdpriehmv9dqyud1q,1,0,0.0,0.017857142857142856,0,0,13
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Cahya Apriani,"Yg masih nonton maret 2020.
Like yooo yoo yoo
@cahayaapriani follow ig woe hehe",UgwrNGkM9CT_Eka13394AaABAg,2020-03-13 03:37:01,0,0,spam,14,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,yg nonton maret 2020 like yooo yoo yoo @cahayaapriani follow ig woe hehe,0,13,0.07142857142857142,0.011904761904761904,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Alfred Voldy,"Film2 Asia keren nih guys, jangan lupa subscribe ya untuk mendukung channel baru kami. Terima kasih 😄😄:
https://youtu.be/1LJYu8NxHn4",UgwalublxAswCQOgWbt4AaABAg,2020-10-10 02:34:10,0,0,spam,18,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,film2 asia keren nih guys jangan lupa subscribe mendukung channel baru terima kasih 😄😄 https://youtu.be/1ljyu8nxhn4,1,17,0.16666666666666666,0.007874015748031496,2,2,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sandy satee,Siapapun presidennya minumnya tetap teh botol sosro😎🖒,UgxJ-oAZs-z2Lb0MN9J4AaABAg,2019-04-09 15:25:05,0,0,spam,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,siapapun presidennya minumnya tetap teh botol sosro😎🖒,0,6,0.0,0.0196078431372549,1,2,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Min XD,"Siapa yg kesini gara"" liat trending YT




https://shortid.co/kLOH1",UgwY4DWfvuLCVNWOkct4AaABAg,2019-04-10 08:18:56,26,0,spam,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,siapa yg kesini gara liat trending yt https://shortid.co/kloh1,1,7,0.0,0.016129032258064516,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Om Endank,https://www.youtube.com/watch?v=6lBjp9xu8hY&t=24s,Ugwj70qmOaecdOmFkxl4AaABAg,2019-04-12 02:34:27,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://www.youtube.com/watch?v=6lbjp9xu8hy&t=24s,1,0,0.0,0.02040816326530612,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,musisi pinggiran,Hot  https://youtu.be/d7CoGtCsQbs,Ugz5ToDzpKgptHrSAmd4AaABAg,2019-04-09 12:45:12,0,0,spam,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,hot https://youtu.be/d7cogtcsqbs,1,1,0.0,0.03125,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,SMC Strategy,"Guys bantu trendingkan operasi AKAL SEHAT!!
https://youtu.be/fpsQuhdHyEo",UgyU247dXTUGJ-GJrIl4AaABAg,2019-04-10 12:19:50,1,0,spam,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,guys bantu trendingkan operasi akal sehat https://youtu.be/fpsquhdhyeo,1,6,0.0,0.014285714285714285,0,0,13
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,mystroriiiii,"https://youtu.be/NndsA77N7s8



Subscribe kuy sahabat nanti bakalan di subs back kok komen ya sahabat nanti akan subs back jangan lupa tinggalkan link channel kalian biar langsung aku subscribe 🤗 di sekolah gak",Ugy__tAY5S15Kl5kbpR4AaABAg,2019-04-09 04:05:46,0,0,spam,31,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/nndsa77n7s8 subscribe kuy sahabat bakalan subs back kok komen sahabat subs back jangan lupa tinggalkan link channel kalian biar langsung aku subscribe 🤗 sekolah gak,1,30,0.12903225806451613,0.003883495145631068,1,1,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Zelleon Gaming,"Haloo guys cek video ini

https://youtu.be/7wEC-ye_KnQ",UgwRxo7iDjpIOs62Vx14AaABAg,2019-04-12 12:31:44,0,0,spam,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,haloo guys cek video https://youtu.be/7wec-ye_knq,1,5,0.16666666666666666,0.018867924528301886,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Hanzo Channel,mantab bro....       https://youtu.be/hhcKz2_P6GQ,Ugwr66a7kwIAdyg4JhV4AaABAg,2019-04-10 11:18:29,0,0,spam,3,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantab bro https://youtu.be/hhckz2_p6gq,1,2,0.0,0.02564102564102564,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ayu Puspita,YANG SUKA KARAOKE MAMPIR YUKK🙏🙏🙏,Ugz4tokz4qi4xhT2NPZ4AaABAg,2021-06-08 08:16:36,0,0,spam,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,suka karaoke mampir yukk🙏🙏🙏,0,4,0.2,0.034482758620689655,3,3,25
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,wahyu panjol,"https://youtu.be/bKemDebXibU
tolak hoak
tolak kampanye hitam",UgzoqT5WK7VhkEqqV5h4AaABAg,2019-04-09 13:35:47,0,0,spam,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/bkemdebxibu tolak hoak tolak kampanye hitam,1,5,0.0,0.013888888888888888,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,spon nmn,https://youtu.be/Ne9sAy3Rexg,Ugya5HlYL827JJJSFet4AaABAg,2019-04-09 09:08:58,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/ne9say3rexg,1,0,0.0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Akhdan hawari Rengganis,"Jangan lupa subcribe channel saya ya guys. 

https://www.youtube.com/channel/UC5jOTTLgm9BOFfSbUCRkyIA",UgxLDOHiy2KvnXcGBgF4AaABAg,2019-04-09 09:09:18,1,0,spam,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,jangan lupa subcribe channel guys https://www.youtube.com/channel/uc5jottlgm9boffsbucrkyia,1,7,0.25,0.01020408163265306,0,0,16
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,UNREZNAN,"https://www.youtube.com/results?search_query=lil+ya+ahsudahlah
dengerin lagu rap saya 
wadadaw wadidaw",UgzisckywlGH0eOwKbd4AaABAg,2019-04-09 13:36:32,0,0,spam,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://www.youtube.com/results?search_query=lil+ya+ahsudahlah dengerin lagu rap wadadaw wadidaw,1,6,0.14285714285714285,0.009900990099009901,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,DICROSZ Easy,"Prrraaaabowwoooo,,,verseessss jjjjjooookkkkooowwiiii,,
Yang mau nambah follower boleh datang ke chanell saya di video terbaru....",Ugzo2KsKETtHwr9AT_p4AaABAg,2019-04-14 12:57:56,0,0,spam,14,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,prrraaaabowwooooverseessss jjjjjooookkkkooowwiiii mau nambah follower datang chanell video terbaru,0,13,0.35714285714285715,0.008333333333333333,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,AF Official 912,Mampir juga guys ke channel saya 😇,UgzRCIAf7MazmWQnMep4AaABAg,2020-03-28 09:07:37,0,0,spam,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mampir guys channel 😇,0,6,0.42857142857142855,0.030303030303030304,1,1,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,01 Abdurrahman,https://youtu.be/Kj-e7fL5lXw,UgxLvbYcLPGlJMyiaud4AaABAg,2019-04-09 08:25:12,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/kj-e7fl5lxw,1,0,0.0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,SNJTRKYT YTV,ASSALAMUALAIKUM  MOHON SUBSCRIBE CHANNEL SAYA. TERIMAKASIH,UgyNhxu3_d-L57S8koR4AaABAg,2019-04-12 09:23:13,0,0,spam,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,assalamualaikum mohon subscribe channel terimakasih,0,5,0.16666666666666666,0.017857142857142856,0,0,51
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Nam Channel,Mantap jiwaaa.. Jangan lupa mampir ke channelku yaaa.. Subscribe juga thx u,UgygRUgtR-qIyMSGkkh4AaABAg,2019-04-11 05:45:10,0,0,spam,12,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantap jiwaaa jangan lupa mampir channelku yaaa subscribe thx u,0,11,0.16666666666666666,0.014084507042253521,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Desa Tlogowero,jangan lupa mampir ke channel saya..,Ugy_FC0TS7J0mUQ9URh4AaABAg,2019-04-29 16:02:36,0,0,spam,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,jangan lupa mampir channel,0,5,0.3333333333333333,0.029411764705882353,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,RTidar,Jangan lupa mampir dan support channel pembljran saya ya lur mksih,UgzySOHgI5Kws1ZjsgR4AaABAg,2020-09-01 15:32:13,0,0,spam,11,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,jangan lupa mampir support channel pembljran lur mksih,0,10,0.2727272727272727,0.015151515151515152,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Shouku Jiku,https://youtu.be/vTQv2Gf2dJc,UgyllKxKhVkbdTy1FVx4AaABAg,2022-05-18 17:32:35,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/vtqv2gf2djc,1,0,0.0,0.03571428571428571,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Anisa nddp,"kok banyak yg dislike ya..?
ada yg bisa jawab..??
Kalau ad bisa jawab,Follow IG Saya..😊
IG @Aynadapdap",UgzsjeRHCEQJmLbXA2R4AaABAg,2019-04-10 12:15:30,0,0,spam,17,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,kok banyak yg dislike yg jawab kalau ad jawabfollow ig saya😊 ig @aynadapdap,0,16,0.17647058823529413,0.00904977375565611,1,1,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,INDRA BUDIMAN MSI,https://youtu.be/ZvwS830eAoI,UgwhNZceIab6Caj7GSV4AaABAg,2019-04-14 06:43:32,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/zvws830eaoi,1,0,0.0,0.03571428571428571,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Deva Ngurah channel,"Check channel ku guys ada vidio baru

Bantu subscribe",UgyBgPGonzma2OEjza94AaABAg,2019-04-13 12:00:47,0,0,spam,9,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,check channel ku guys vidio baru bantu subscribe,0,8,0.1111111111111111,0.019230769230769232,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,sugiono kun,"Mampir ke chanel saya
Warga lampung mengamuk karna surat suara kurang",UgxR5JjegyVoW0sVbgV4AaABAg,2019-04-17 09:19:47,1,0,spam,11,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mampir chanel warga lampung mengamuk karna surat suara kurang,0,10,0.18181818181818182,0.014492753623188406,0,0,2
